catalog,group,name
59812,419,25 центов
59813,419,25 центов
59814,419,25 центов
59815,419,25 центов
59816,419,25 центов
59817,387,1 доллар
59818,387,1 доллар
59820,387,1 доллар
59822,387,1 доллар
59823,387,1 доллар
59824,387,1 доллар
59825,387,1 доллар
59827,387,1 доллар
59828,387,1/4 доллара
59829,387,1/4 доллара
59830,387,1/4 доллара
59831,387,1/4 доллара
59832,382,1 квача
59833,382,10 нгвей
59835,382,50 нгвей
59836,488,10 франков
59837,488,10 франков
59838,488,5 франков
59839,464,1 шекель
59841,464,1/2 шекеля
59842,464,5 шекелей
59843,478,5 сантим
59846,401,200 лир
59847,401,200 лир
59848,465,10 риалов
59856,383,5 лари
59865,371,2 соль
59866,392,1000 добрас
59867,624,10 вон
59868,624,5 вон
59869,624,5 чон
59871,373,20 центов
59872,364,1 доллар
59873,364,2 доллара
59874,364,50 центов
59875,416,100 шиллингов
59876,416,50 шиллингов
59877,582,20 пиастров
59882,604,10 драм
59883,558,5 така
59884,1552,1 доллар
59885,1552,1 цент
59886,1552,10 центов
59887,1552,25 центов
59888,1552,5 долларов
59889,1552,5 центов
59890,1552,50 центов
59891,702,1/12 талера
59894,374,50 сен
59896,358,5 рупий
59899,385,5 долларов
59900,377,3 нгултрума
59902,409,1 фунт
59904,409,2 фунта
59907,409,5 фунтов
59908,409,5 фунтов
59910,525,3000 форинтов
59915,398,5 фунтов
59916,398,5 фунтов
59917,398,5 фунтов
59918,398,5 фунтов
59919,398,5 фунтов
59920,398,5 фунтов
59922,398,5 фунтов
59923,398,5 фунтов
59924,398,5 фунтов
59925,398,5 фунтов
59927,398,5 фунтов
59930,512,1 крона
59933,512,1 крона
59935,512,1 крона
59936,512,5 фунтов
59938,512,5 фунтов
59942,419,1 доллар
59944,739,50 долларов
59946,634,1 доллар
59948,630,5 фунтов
59949,630,5 фунтов
59951,630,5 фунтов
59952,630,5 фунтов
59954,630,5 фунтов
59955,397,5 фунтов
59956,397,5 фунтов
59958,397,5 фунтов
59959,397,5 фунтов
59966,397,50 пенсов
59968,397,50 пенсов
59970,397,50 пенсов
59973,399,1 крона
59974,399,2 пенса
59983,615,1 доллар
59988,615,5 долларов
59989,615,5 долларов
59990,499,4 пфеннига
59991,404,1 лира
59992,404,100 лир
59993,404,2 лиры
59994,404,20 лир
59995,404,50 лир
59999,614,20 крон
60000,614,20 крон
60002,614,20 крон
60011,433,1/2 пенни
60014,387,1 доллар
60015,359,50 евроцентов
60016,401,2 евро
60018,445,2 евро
60019,384,2 евро
60028,409,2 фунта
60030,409,5 фунтов
60032,409,5 фунтов
60035,409,5 фунтов
60036,409,50 пенсов
60040,388,5 песет
60041,474,1 лат
60043,425,10 сантим
60066,619,10 долларов
60068,630,5 фунтов
60076,407,1 рубль
60086,566,1 копейка
60087,571,10 грош
60089,604,100 драм
60091,502,10 сантим
60093,359,200 лир
60094,409,1 пенни
60095,409,2 фунта
60098,525,100 форинтов
60100,464,1 агор
60102,358,1 пайс
60103,358,10 пайс
60106,401,10 лир
60108,415,1 юань
60109,415,5 юаней
60110,415,5 юаней
60112,424,2 евро
60113,613,1 хеллер
60116,500,5 крон
60119,404,1 лира
60121,456,20 бат
60122,456,20 бат
60123,456,20 бат
60125,456,20 бат
60126,456,20 бат
60127,456,20 бат
60128,456,20 бат
60129,456,20 бат
60130,456,20 бат
60132,456,20 бат
60134,456,20 бат
60135,456,20 бат
60137,456,20 бат
60138,456,20 бат
60139,456,20 бат
60140,456,20 бат
60141,456,20 бат
60142,456,20 бат
60143,456,20 бат
60147,790,5 марок
60151,515,5 евро
60152,515,5 евро
60153,515,5 евро
60154,526,1 крона
60155,429,1/2 скиллинга
60156,461,1 цент
60157,485,50 сентаво
60160,525,200 форинтов
60164,525,750 форинтов
60166,399,1 крона
60173,470,10 евро
60175,365,10 песо
60177,371,1 соль
60178,371,1 соль
60382,553,100000 донг
60467,510,25 рублей
60468,510,25 рублей
60470,510,25 рублей
60471,510,25 рублей
60472,535,1000 динар
60473,384,5 евро
60474,384,5 евро
60475,384,5 евро
60477,389,1/2 крейцера
60478,389,3 крейцера
60481,407,2 рубля
60482,407,2 рубля
60483,407,3 рубля
60485,396,50 сентаво
60487,504,100000 злотых
60488,504,200000 злотых
60489,504,200000 злотых
60491,1612,15 сольди
60492,397,1/13 шиллинга
60496,407,10 рублей
60497,405,3 скиллинга
60504,631,1000 франков
60520,739,5 долларов
60521,374,50 сен
60524,855,1 фоллис
60525,876,1/9 талера
60529,591,50 сентаво
60532,531,5 гривен
60533,362,50 центов
60537,419,5 долларов
60539,634,1 доллар
60540,634,1 доллар
60543,362,1 доллар
60545,409,5 фунтов
60550,409,5 фунтов
60567,488,100 франков
60568,615,10 долларов
60571,369,50 динар
60575,407,1 рубль
60576,407,3 рубля
60577,407,3 рубля
60578,454,1 юнит
60579,359,5 байоччи
60584,427,1 даласи
60586,866,1 Пфенниг
60587,516,100 драхм
60590,408,1 песо
60591,936,5 центов
60597,412,25 центов
60601,504,5000 злотых
60603,662,25 пенсов
60604,359,1 лира
60606,409,2 фунта
60608,396,2 1/2 евро
60609,407,1 рубль
60610,404,100 лир
60614,404,50 сентесим
60622,407,3 рубля
60623,1567,20 крейцеров
60626,407,2 рубля
60627,407,1 рубль
60628,407,1 рубль
60629,387,1 доллар
60630,387,1/4 доллара
60635,389,50 шиллингов
60641,409,5 фунтов
60643,443,10 боливар
60645,422,5 кирш
60650,474,1 лат
60655,750,50 франков
60658,413,1 писо
60665,369,5000 риалов
60666,703,3 пфеннига
60667,790,2 марки
60668,403,10000 лир
60670,515,5 евро
60671,511,1 дирам
60672,511,2 дирама
60673,511,50 дирам
60674,511,1 сомони
60680,508,25 пиастров
60681,582,20 пиастров
60685,483,500 тугриков
60686,615,5 долларов
60687,759,5 долларов
60688,362,1 доллар
60689,409,2 фунта
60695,509,10 долларов
60696,509,10 долларов
60699,509,10 долларов
60702,509,10 долларов
60703,398,5 фунтов
60716,512,5 фунтов
60717,512,5 фунтов
60719,512,5 фунтов
60722,512,5 фунтов
60727,512,5 фунтов
60740,500,50 крон
60742,399,1 крона
60750,662,1 крона
60752,362,15 долларов
60754,513,12 долларов
60755,513,12 долларов
60756,513,12 долларов
60757,513,12 долларов
60758,513,12 долларов
60760,513,12 долларов
60762,513,12 долларов
60763,513,12 долларов
60764,513,12 долларов
60765,513,12 долларов
60767,513,12 долларов
60768,513,12 долларов
60769,513,12 долларов
60770,513,12 долларов
60771,513,12 долларов
60772,513,12 долларов
60773,513,12 долларов
60774,513,12 долларов
60776,513,12 долларов
60778,513,12 долларов
60780,1713,2 фунта
60783,738,20 долларов
60788,474,2 евро
60789,407,1 рубль
60790,407,1 рубль
60791,407,1 рубль
60792,407,1 рубль
60793,407,1 рубль
60794,407,1 рубль
60795,407,1 рубль
60796,407,1 рубль
60797,407,1 рубль
60798,407,3 рубля
60800,409,2 пенса
60817,362,1 доллар
60821,1622,50 франков
60825,408,1 песо
60828,513,5 долларов
60829,513,5 долларов
60831,1621,100 франков
60832,1619,200 франков
60833,1619,500 франков
60836,504,2 злотых
60841,620,200 крон
60842,526,500 крон
60843,461,5 ранд
60852,516,2 евро
60853,407,10 рублей
60854,407,25 рублей
60858,533,1 лев
60861,533,1 стотинка
60862,409,5 пенсов
60863,840,1 копейка
60864,564,5 копеек
60871,450,25 пайс
60872,450,5 пайс
60881,1631,1 франк
60882,362,1 доллар
60884,436,10 малоти
60887,615,5 долларов
60888,615,5 долларов
60889,615,50 долларов
60890,759,1 доллар
60892,387,1/4 доллара
60894,456,10 бат
60895,710,1 крейцер
60896,521,100 филс
60901,464,10 прут
60903,361,50 центов
60907,479,50 сантим
60910,529,10 милс
60915,760,1 крейцер
60917,384,1 лиард
60920,556,25 сентим
60921,357,5 сентаво
60922,389,10 геллеров
60923,389,1/4 флорина
60925,574,2 копейки
60927,849,20 рублей
60928,525,500 форинтов
60929,512,25 пенсов
60931,360,50 квач
60933,615,1 доллар
60935,407,10 рублей
60937,467,500 франков
60941,412,25 рупий
60943,456,50 бат
60944,584,50 центов
60946,403,400000 лир
60947,384,40 франков
60951,485,100 песо
60952,485,1 сентаво
60955,443,1 боливар
60958,721,25 пенсов
60959,721,25 пенсов
60963,721,25 пенсов
60966,721,25 пенсов
60972,615,50 долларов
60973,615,50 долларов
60974,615,50 долларов
60975,615,50 долларов
60976,615,50 долларов
60977,615,50 долларов
60982,504,10 злотых
60984,504,10 злотых
60986,504,10 злотых
60989,407,1 рубль
60990,407,1 рубль
60991,407,1 рубль
60992,407,1 рубль
61000,464,1/2 шекеля
61001,464,10 агор
61002,437,10 сентаво
61003,560,1 боливиано
61004,556,500 колон
61007,574,1/2 копейки
61009,442,50 динерс
61010,502,2 евро
61016,487,10 евро
61018,388,25 песет
61024,407,3 рубля
61027,538,50 тенге
61028,538,50 тенге
61029,435,1 патака
61031,435,2 патаки
61033,435,5 патак
61037,384,5 сентим
61042,359,2 1/2 байоччи
61044,525,5000 форинтов
61045,702,16 грош
61048,464,1 шекель
61052,1530,1 барбон
61056,1565,6 крейцеров
61169,362,Международный год планеты Земля
61175,389,Сохранение животного мира
61183,409,50 пенсов
61185,516,2 евро
61189,388,200 песет
61195,531,2 гривны
61196,531,2 гривны
61198,574,3 копейки
61199,525,500 форинтов
61203,398,5 фунтов
61205,398,5 фунтов
61206,524,5 матонас
61208,409,50 пенсов
61209,715,1 франк
61210,715,10 франков
61211,715,100 франков
61212,715,20 франков
61213,715,5 франков
61214,715,50 франков
61215,556,10 колон
61216,367,5 пайс
61217,399,50 пенсов
61220,371,1 соль
61223,515,5 евро
61224,522,1 рупия
61225,522,1 рупия
61228,369,2000 динар
61229,369,2000 динар
61230,369,2000 динар
61235,705,1 крейцер
61238,508,50 пиастров
61240,456,5 сатанг
61243,531,2 гривны
61244,531,2 гривны
61245,531,5 гривен
61248,432,1 пул
61249,432,2 пула
61250,432,5 тебе
61251,422,2 пиастра
61252,419,25 центов
61253,419,25 центов
61257,504,50 грош
61258,532,10 рублей
61259,532,5 рублей
61260,532,3 рубля
61261,532,1 рубль
61263,525,100 форинтов
61273,359,10000 лир
61279,401,500 лир
61280,401,500 лир
61282,401,500 лир
61286,404,500 лир
61290,604,50 драм
61291,538,50 тыйын
61295,358,5 рупий
61315,531,5 гривен
61317,463,25 долларов
61318,457,50 гурдес
61320,379,25 рингит
61321,379,25 рингит
61325,445,5 лир
61326,417,500 метикаль
61327,392,1000 добрас
61328,605,7000 франков
61330,484,10 долларов
61331,484,50 долларов
61333,419,25 центов
61334,451,1 песо
61335,502,5 сантим
61336,451,50 сентаво
61337,485,5 сентаво
61338,525,2 филлера
61339,535,50 пар
61341,531,5 гривен
61344,416,25 шиллингов
61347,849,50 рублей
61348,849,50 рублей
61352,489,240 франков
61360,407,3 рубля
61361,407,3 рубля
61362,407,3 рубля
61363,407,3 рубля
61364,716,10 евро
61369,758,1 франк
61371,504,2 гроша
61372,504,5 грош
61373,390,1 кванза
61374,432,5 пул
61375,432,10 тебе
61376,387,1/4 доллара
61377,367,5 рупий
61378,476,1 динар
61380,476,5 динар
61382,432,25 тебе
61383,432,50 тебе
61384,362,1 доллар
61385,518,100 динар
61386,518,100 динар
61387,518,50 динар
61390,509,1 доллар
61391,509,10 долларов
61392,398,5 фунтов
61395,556,10 сентим
61396,730,1000 франков
61397,436,10 малоти
61399,513,20 долларов
61405,399,1 крона
61407,399,1 крона
61411,412,5 рупий
61413,416,2 франка
61414,387,1 доллар
61436,387,1/2 доллара
61437,468,1 паанга
61438,468,50 сенити
61443,520,2 фунта
61444,362,3 пенса
61446,553,100 донг
61447,553,100 донг
61453,465,1/40 риала
61454,381,2 пиастра
61455,425,2 евро
61456,445,2 евро
61460,365,10 песо
61464,407,5 рублей
61467,977,2 пфеннига
61468,392,1000 добрас
61471,662,1 крона
61479,531,2 гривны
61488,464,5 агор
61489,575,1/4 бальбоа
61490,556,20 колон
61492,409,3 пенса
61494,512,1 крона
61497,483,500 тугриков
61498,634,1 доллар
61501,407,25 рублей
61502,531,2 гривны
61503,531,2 гривны
61504,531,2 гривны
61505,531,2 гривны
61506,531,2 гривны
61507,531,2 гривны
61508,531,2 гривны
61510,464,100 шекелей
61511,371,1 соль
61512,371,1 соль
61513,371,1 соль
61514,371,5 соль
61517,437,25 сентаво
61521,362,1 доллар
61522,396,2 евро
61523,531,10 гривен
61524,515,2 евро
61526,396,500 эскудо
61527,531,10 гривен
61531,531,5 гривен
61532,556,25 колон
61536,442,10 динерс
61545,513,1 доллар
61547,613,1/4 рупии
61548,624,1000 вон
61550,411,10 долларов
61551,403,30 лир
61552,384,15 экю
61553,362,1 доллар
61556,362,1 доллар
61558,362,1 доллар
61559,362,1 доллар
61560,362,1 доллар
61561,362,1 доллар
61568,405,2 скиллинга
61570,710,1 талер
61571,710,2 талера
61572,502,10 центов
61579,576,5 макута
61583,401,25 сентесимо
61586,604,100 драм
61594,435,5 патак
61595,407,10 рублей
61596,407,10 рублей
61599,531,2 гривны
61602,413,1 песо
61606,391,100 франков
61611,358,10 пайс
61618,788,3 пфеннига
61627,364,5 центов
61628,582,10 кирш
61630,631,5 франков
61633,472,1 рапп
61634,429,200 крон
61636,387,5 центов
61638,389,10 евро
61639,518,200 динар
61640,518,50 динар
61641,518,50 динар
61643,442,10 динерс
61644,443,100 боливар
61648,419,5 долларов
61652,513,10 долларов
61653,513,10 долларов
61654,513,10 долларов
61655,513,10 долларов
61665,634,1 доллар
61666,399,50 пенсов
61684,374,1 доллар
61685,420,1000 шиллингов
61687,390,10 кванза
61688,418,5 сентаво
61689,390,50 сентим
61699,534,2 евро
61700,534,1 евро
61701,534,50 евроцентов
61702,534,20 евроцентов
61703,534,10 евроцентов
61704,534,5 евроцентов
61705,534,2 евроцента
61706,534,1 евроцент
61710,362,1 доллар
61713,465,5 динар
61714,900,1 драхма
61716,615,5 долларов
61718,615,5 долларов
61719,615,5 долларов
61720,615,5 долларов
61721,615,5 долларов
61727,524,1/100 бирра
61729,484,25 долларов
61731,409,25 пенсов
61745,419,15 долларов
61748,759,5 долларов
61749,759,5 долларов
61752,400,1 лек
61753,560,50 сентаво
61754,384,2 евро
61755,540,2 евро
61756,401,2 евро
61757,400,10 лек
61760,390,5 кванза
61764,590,1 рубль
61765,496,10 юаней
61767,391,25 франков
61776,1115,3 пенса
61777,357,1 крузейро
61778,357,1 крузейро
61779,357,2 сентаво
61780,371,10 сентаво
61781,574,2 копейки
61782,493,1 пенни
61786,412,25 центов
61788,363,20 тоа
61789,464,1 агор
61790,464,5 шекелей
61791,405,25 эре
61792,464,5 шекелей
61793,464,1 шекель
61794,485,1 песо
61795,443,500 боливар
61796,405,25 эре
61798,357,10 сентаво
61801,362,1 доллар
61807,409,2 фунта
61813,398,5 фунтов
61817,512,5 фунтов
61819,512,5 фунтов
61820,512,5 фунтов
61821,512,5 фунтов
61822,512,5 фунтов
61823,512,5 фунтов
61824,512,5 фунтов
61826,512,5 фунтов
61831,483,250 тугриков
61833,634,1 доллар
61848,407,1 рубль
61849,407,1 рубль
61850,407,2 рубля
61853,631,1000 франков
61854,662,5 фунтов
61856,531,20 гривен
61860,384,1 франк
61865,384,50 сантим
61868,461,3 пенса
61869,405,1 крона
61870,379,25 сен
61873,408,1 сентаво
61874,516,50 драхм
61876,419,2 доллара
61877,634,1 доллар
61880,428,1000 вон
61882,508,10 фунтов
61883,508,50 пиастров
61884,508,50 пиастров
61886,385,25 центов
61887,403,25 куруш
61888,388,2 евро
61889,538,50 тенге
61890,538,50 тенге
61891,538,50 тенге
61893,365,10 песо
61895,365,20 песо
61898,363,2 кины
61899,392,20 эскудо
61901,416,25 шиллингов
61902,416,25 шиллингов
61903,420,1 цент
61909,407,3 рубля
61914,387,1 цент
61916,461,2 ранда
61917,480,10 сукре
61918,360,20 тамбала
61919,409,2 фунта
61920,408,10 песо
61927,504,10 злотых
61928,504,10 злотых
61932,504,20 злотых
61933,504,200000 злотых
61934,433,2 доллара
61935,433,2 доллара
61936,433,2 доллара
61937,573,25 пенни
61939,409,1/2 кроны
61941,409,25 пенсов
61942,409,50 пенсов
61943,409,50 пенсов
61944,516,1 драхма
61945,513,5 долларов
61946,721,50 пенсов
61951,362,1 доллар
61959,615,5 долларов
61961,615,5 долларов
61963,615,5 долларов
61965,504,10 злотых
61970,407,3 рубля
61973,386,200 крон
61974,590,10 копеек
61978,433,10 долларов
61991,741,2 доллара
61992,407,1 рубль
61993,419,25 центов
61997,409,2 фунта
62003,419,25 центов
62005,504,200000 злотых
62006,504,300000 злотых
62007,504,5000 злотых
62008,357,5 сентаво
62010,419,50 центов
62012,507,50 денар
62014,905,50 сантим
62016,609,1 цент
62017,556,10 сентим
62018,556,10 сентим
62022,556,1 колон
62024,556,1 колон
62025,556,1 колон
62028,556,2 колона
62029,371,10 сентаво
62030,408,10 сентаво
62031,492,10 сентаво
62035,528,1 крона
62038,417,1000 метикаль
62039,399,1 крона
62040,399,1 крона
62041,1688,10 сольди
62042,577,1/2 цента
62082,389,50 шиллингов
62083,389,50 шиллингов
62100,703,2 марки
62101,387,1/2 доллара
62102,387,20 центов
62104,515,100 марок
62105,515,100 марок
62106,384,1 экю
62107,384,30 соль
62109,429,50 крон
62111,428,20000 вон
62117,615,5 долларов
62118,615,5 долларов
62119,615,5 долларов
62120,531,2 гривны
62121,362,1 доллар
62122,362,1 доллар
62123,470,2 евро
62125,470,2 евро
62127,730,1000 франков
62133,590,10 рублей
62134,590,10 рублей
62135,716,10 марок
62136,716,10 марок
62137,716,10 марок
62138,716,10 марок
62139,716,10 марок
62140,472,20 франков
62145,407,10 рублей
62146,403,1 лира
62147,403,1 лира
62148,384,2 евро
62155,556,10 сентим
62157,407,25 рублей
62158,568,1 копейка
62162,415,5 юаней
62168,407,10 рублей
62177,517,10 сен
62178,556,10 колон
62179,389,5 евро
62182,407,10 рублей
62183,496,10 юаней
62185,362,5 долларов
62186,362,5 долларов
62187,359,1 лира
62188,547,10 филс
62189,547,100 филс
62190,547,25 филс
62191,547,250 филс
62192,547,5 филс
62193,547,50 филс
62194,547,500 филс
62196,401,5 евро
62197,401,5 евро
62198,404,100 лир
62199,404,20 лир
62200,404,200 лир
62202,404,50 лир
62203,404,500 лир
62204,624,1 чон
62205,502,10 сентим
62206,702,1 пфенниг
62216,703,1 геллер
62217,703,1 геллер
62218,475,5 эмалангени
62225,407,2 рубля
62245,647,5 долларов
62246,584,1 доллар
62250,525,200 форинтов
62251,470,10 евро
62252,819,50 пфеннигов
62256,408,1 песо
62261,399,1 крона
62271,374,5 долларов
62272,416,250 шиллингов
62275,512,1 крона
62279,399,1 крона
62280,407,1 рубль
62283,849,1 рубль
62285,407,1 рубль
62286,389,500 шиллингов
62288,357,1 реал
62289,357,1 реал
62290,357,1 реал
62291,357,1 реал
62292,581,10 кип
62293,459,5 франков
62294,483,500 тугриков
62296,492,10 кордоба
62297,407,1 рубль
62298,407,1 рубль
62299,407,1 рубль
62303,590,15 копеек
62309,387,1/4 доллара
62313,387,1/4 доллара
62317,531,2 гривны
62318,571,2 копейки
62319,573,1/2 копейки
62321,389,5 корон
62322,409,1 пенни
62323,525,5 корон
62324,613,10 хеллеров
62325,396,100 рейс
62326,396,200 рейс
62331,525,15 крейцеров
62341,513,5 долларов
62347,513,5 долларов
62348,483,500 тугриков
62350,482,1/4 гульдена
62357,615,1 доллар
62364,907,3 марки
62367,387,1 доллар
62369,536,1 динар
62370,388,2 евро
62371,415,1 юань
62372,515,2 евро
62373,515,5 евро
62374,387,1/4 доллара
62382,504,2 злотых
62383,504,2 злотых
62384,504,2 злотых
62385,504,2 злотых
62387,396,2 1/2 евро
62388,380,20 сентаво
62390,849,1 рубль
62397,409,2 фунта
62400,1646,2 евро
62401,876,20 крейцеров
62403,388,5000 песет
62404,388,5000 песет
62406,453,5 сентаво
62408,504,20 злотых
62411,404,5 лир
62412,404,50 лир
62413,443,50 сентим
62415,531,2 гривны
62416,531,2 гривны
62417,531,5 гривен
62418,531,5 гривен
62419,531,5 гривен
62421,396,25 эскудо
62422,388,1 евро
62423,388,2 евро
62425,394,100 франков
62428,442,2 евро
62429,359,1 тестон
62437,422,5 фунтов
62439,474,2 евро
62442,412,5 рупий
62443,703,1 талер
62446,364,10 долларов
62448,703,1/12 талера
62449,544,10 шиллингов
62451,544,10 шиллингов
62452,544,10 шиллингов
62453,544,10 шиллингов
62454,544,10 шиллингов
62455,544,10 шиллингов
62456,544,10 шиллингов
62457,544,10 шиллингов
62458,590,1 рубль
62459,590,1 рубль
62462,993,30 сольди
62464,647,5 долларов
62465,403,50 куруш
62469,706,1 талер
62470,389,1 хеллер
62471,633,3 крейцера
62473,808,1/24 талера
62474,808,2/3 талера
62477,409,1 крона
62492,703,1 геллер
62497,532,1 рубль
62498,532,1 рубль
62499,532,1 рубль
62500,532,1 рубль
62501,532,1 рубль
62502,532,1 рубль
62503,532,1 рубль
62504,532,1 рубль
62505,442,10 евроцентов
62508,442,5 евроцентов
62513,472,2 раппа
62516,489,10 франков
62522,387,1 доллар
62528,415,1 фен
62531,504,20 злотых
62532,765,3 эскудо
62533,407,10 рублей
62535,703,3 пфеннига
62539,533,2 лева
62556,509,1 доллар
62559,819,2 пфеннига
62560,487,1/4 пенни
62561,445,1 евро
62564,365,5 песо
62567,399,1 крона
62573,649,2 фунта
62576,649,2 фунта
62577,411,1 доллар
62578,411,1 доллар
62579,403,100000 лир
62580,520,1 крона
62581,1675,50 рублей
62583,409,2 пенса
62585,470,3 копейки
62586,359,10 чентезимо
62587,422,10 кирш
62611,615,1 доллар
62615,362,1 доллар
62616,615,50 долларов
62624,359,1000 лир
62625,359,1000 лир
62626,359,1000 лир
62628,409,1 доллар
62633,513,20 долларов
62639,371,100 соль
62645,375,5 песо
62646,375,1 песо
62647,375,1 песо
62660,409,1 пенни
62661,409,1 фартинг
62676,783,2 альбуса
62677,405,1 крона
62687,388,10 сентим
62698,1618,1 пфенниг
62699,479,2 фалуса
62700,479,2 фалуса
62709,399,50 пенсов
62711,499,3 гроша
62713,977,1 крейцер
62720,531,2 гривны
62721,531,2 гривны
62722,708,6 крейцеров
62728,384,5 сантим
62734,574,5 копеек
62736,736,1 денарий
62738,362,15 долларов
62740,375,50 песо
62741,375,5 сентаво
62742,375,1 песо
62743,358,1 рупия
62746,358,2 рупии
62753,358,1 рупия
62754,362,1 пенни
62755,362,1 пенни
62756,357,200 рейс
62763,358,5 рупий
62764,401,1 лега
62765,401,5 легхе
62766,445,5 лир
62767,493,50 центов
62771,496,10 юаней
62773,433,50 центов
62780,531,2 гривны
62781,531,5 гривен
62782,531,5 гривен
62783,531,5 гривен
62784,377,10 хетрум
62785,582,5 гирш
62786,531,5 гривен
62787,572,1 полтина
62788,572,1 полтина
62790,362,25 долларов
62796,409,2 фунта
62798,509,1 доллар
62802,488,5 франков
62803,360,1 пенни
62806,501,1 шиллинг
62807,590,100 рублей
62808,403,20 пар
62811,409,25 пенсов
62812,409,25 пенсов
62818,465,1/40 риала
62825,614,20 крон
62826,614,20 крон
62827,614,20 крон
62829,614,20 крон
62832,384,1 экю
62833,1657,25 стелой
62834,484,25 долларов
62836,418,10 сентаво
62838,455,1 куна
62839,575,1/4 бальбоа
62843,466,5 центов
62845,466,2 цента
62847,492,10 сентаво
62849,560,2 боливиано
62852,560,10 сентаво
62853,463,25 центов
62854,463,10 центов
62858,389,50 шиллингов
62859,389,500 шиллингов
62860,502,10 евро
62863,516,10 экю
62864,516,10 экю
62872,404,2 евро
62873,517,10000 йен
62877,462,1 кеппинг
62900,362,1 доллар
62901,525,10 форинтов
62903,538,500 тенге
62908,362,1 доллар
62910,396,2 евро
62915,722,50 пенсов
62921,408,1 сентаво
62923,387,1/4 доллара
62924,387,1 доллар
62925,633,6 крейцеров
62927,805,2 марьенгроша
62933,437,50 сентаво
62946,531,2 гривны
62947,531,2 гривны
62948,515,5 евро
62949,515,5 евро
62950,568,1 деньга
62953,568,2 копейки
62956,571,1 рубль
62958,995,2 крейцера
62963,419,2 доллара
62964,379,1 рингит
62965,1000,20 крейцеров
62966,499,6 грошей
62972,980,1 талер
62973,980,1 талер
62974,980,1 талер
62979,387,1 доллар
62980,384,50 сантим
62984,531,2 гривны
62986,531,2 гривны
62987,362,50 центов
62990,407,10 рублей
62991,407,10 рублей
62992,407,10 рублей
62994,647,5 долларов
62997,842,10 рупий
62998,842,2 рупии
63001,471,1 пенни
63003,585,4 кэша
63004,384,1/15 экю
63010,1513,20 франков
63011,525,1000 форинтов
63018,422,5 фунтов
63020,422,5 фунтов
63021,422,5 фунтов
63024,422,5 фунтов
63026,422,1 фунт
63027,531,5 гривен
63031,362,1 флорин
63032,849,1 рубль
63033,525,2000 форинтов
63034,525,500 форинтов
63042,513,10 долларов
63043,513,10 долларов
63078,365,1 песо
63079,365,1 унция
63080,407,3 рубля
63081,403,10 куруш
63082,515,5 евро
63083,384,10 франков
63084,716,10 марок
63085,716,10 марок
63086,716,5 марок
63087,716,5 марок
63088,620,200 крон
63089,472,1/2 франка
63090,429,2 кроны
63092,361,10 центов
63098,570,2 копейки
63100,388,2000 песет
63128,583,10 шиллингов
63129,362,1 пенни
63131,485,2 сентаво
63133,819,10 пфеннигов
63134,819,10 пфеннигов
63140,388,10 сентим
63141,388,5 сентим
63146,365,20 сентаво
63147,424,20 сентим
63148,367,25 пайс
63150,367,5 рупий
63152,477,1/10 пенни
63153,492,50 сентаво
63154,843,1 франк
63155,371,5 сентаво
63156,448,5 франков
63157,499,3 пфеннига
63158,501,1 пенни
63162,560,1 соль
63163,517,100 йен
63164,517,100 йен
63165,517,100 йен
63171,388,8 мараведи
63173,660,1 сентим
63174,425,1 унция
63185,451,2 сентесимо
63187,532,1 рубль
63188,532,1 рубль
63191,456,10 сатанг
63194,531,2 гривны
63195,531,2 гривны
63199,517,100 йен
63200,517,100 йен
63202,517,500 йен
63206,403,2 1/2 лиры
63207,403,2 1/2 лиры
63208,403,2 1/2 лиры
63209,403,2 1/2 лиры
63211,362,1/2 пенни
63214,478,50 сантим
63216,493,1 пенни
63217,531,5 гривен
63218,531,5 гривен
63219,531,5 гривен
63220,531,5 гривен
63221,531,5 гривен
63255,464,1 агор
63256,464,1/2 лиры
63257,464,10 агор
63259,464,25 агор
63261,849,1 рубль
63262,849,1 рубль
63263,655,1000 франков
63264,415,1 юань
63268,504,2 злотых
63269,504,2 злотых
63270,396,2 1/2 евро
63271,396,2 1/2 евро
63272,407,1 рубль
63273,407,1 рубль
63276,359,1 скудо
63284,464,10 лир
63287,387,1/4 доллара
63288,526,10 крон
63289,526,10 крон
63293,408,1 песо
63294,389,5 крейцеров
63301,401,5 лир
63310,404,100 лир
63313,404,50 лир
63314,404,50 лир
63315,384,20 соль
63319,655,1000 франков
63327,419,5 долларов
63330,483,500 тугриков
63331,619,1 доллар
63336,624,1000 вон
63342,731,1000 франков
63343,541,10 крон
63347,358,5 рупий
63348,531,2 гривны
63349,512,5 фунтов
63350,445,2 евро
63354,412,25 рупий
63367,461,2 ранда
63368,415,1 юань
63369,415,5 юаней
63375,511,5 сомони
63377,428,10 вон
63378,405,20 крон
63379,390,5 кванза
63380,390,20 кванза
63381,843,5 франков
63384,389,20 евро
63390,465,1/20 риала
63392,365,1/4 реала
63395,438,1 дьюит
63404,409,1 пенни
63407,1027,2 лиры
63410,470,3 марки
63411,470,4 пфеннига
63413,819,200000 марк
63420,358,5 пайс
63422,580,1 доллар
63423,580,1 доллар
63424,580,1 доллар
63428,1700,2 сольди
63433,1087,1 тари
63436,1087,6 торнеси
63437,1087,6 торнеси
63440,500,2 эре
63441,532,1 рубль
63479,513,5 долларов
63481,513,5 долларов
63482,513,5 долларов
63489,513,5 долларов
63494,513,5 долларов
